Geneid	SRR9126859	SRR9126934	SRR9127010	SRR9127157	SRR9127293	SRR9127296	SRR9127369	SRR9127396
ENSMUSG00000118265.2	1	2	0	2	4	0	2	10
ENSMUSG00000024566.11	247	583	308	287	772	91	289	424
ENSMUSG00000114891.3	10	16	2	6	13	0	9	14
ENSMUSG00000114756.2	1	4	2	2	1	1	1	3
ENSMUSG00002075248.1	2	0	1	0	0	0	2	1
ENSMUSG00000024565.11	32	9	35	6	13	3	16	17
ENSMUSG00000126224.1	2	0	2	1	2	1	0	0
ENSMUSG00000098720.3	0	0	0	2	0	0	0	0
ENSMUSG00000118235.2	1	3	0	14	0	0	0	2
ENSMUSG00000089257.3	0	1	4	0	1	0	0	0
ENSMUSG00000118268.2	0	2	0	1	0	0	0	10
ENSMUSG00000139333.1	2	1	8	0	0	0	0	2
ENSMUSG00000118262.3	4	0	5	0	0	0	1	3
ENSMUSG00000133015.1	4	5	17	5	8	2	0	12
ENSMUSG00000097181.3	2	4	2	0	0	2	0	4
ENSMUSG00000137081.1	0	0	0	0	0	0	0	3
ENSMUSG00000117717.3	9	5	17	8	5	1	6	21
ENSMUSG00000118227.3	12	8	2	4	1	0	1	18
ENSMUSG00000118300.3	23	9	24	6	8	1	12	29
ENSMUSG00000142759.1	3	0	3	3	3	0	4	1
ENSMUSG00000142717.1	8	8	5	2	1	0	0	9
ENSMUSG00000127764.1	10	4	10	4	2	3	5	19
ENSMUSG00000117870.3	16	9	11	6	1	0	3	24
ENSMUSG00000118172.3	2	4	6	0	2	2	0	9
ENSMUSG00000123326.1	1	1	7	7	2	0	0	8
ENSMUSG00000118073.3	7	0	3	3	9	0	4	20
ENSMUSG00000118254.3	18	20	12	6	0	0	5	23
ENSMUSG00000117892.3	4	7	9	13	1	0	1	4
ENSMUSG00000117817.3	6	1	3	3	0	0	0	14
ENSMUSG00000120297.2	21	4	12	11	11	4	1	26
ENSMUSG00000123904.1	0	0	0	0	0	0	0	0
ENSMUSG00000117923.3	3	3	7	4	5	0	3	10
ENSMUSG00000077599.3	4	0	2	2	3	0	0	0
ENSMUSG00000093036.3	0	0	0	0	0	0	0	0
ENSMUSG00000118278.2	0	7	0	1	0	0	0	0
ENSMUSG00000136595.1	5	1	8	2	11	0	2	14
ENSMUSG00000117913.2	12	5	8	0	3	0	1	12
ENSMUSG00000117663.2	0	0	0	0	1	0	0	1
ENSMUSG00000118279.2	4	1	4	0	0	0	0	5
ENSMUSG00000118057.2	15	12	39	7	28	5	16	30
ENSMUSG00000058625.7	0	0	0	0	0	0	0	0
ENSMUSG00002075868.1	1	0	0	0	0	0	0	0
ENSMUSG00000127556.1	0	0	0	0	2	0	0	0
ENSMUSG00000024553.9	9	0	6	0	8	0	0	8
ENSMUSG00000135316.1	1	3	6	1	1	0	0	3
ENSMUSG00000118256.2	2	1	0	0	2	1	0	6
ENSMUSG00000141342.1	3	1	7	0	5	0	3	9
ENSMUSG00000041607.18	231	577	166	191	1101	187	284	379
ENSMUSG00000061684.7	14	40	11	8	33	3	21	26
ENSMUSG00000141378.1	0	0	0	0	0	0	0	0
ENSMUSG00000041258.19	75	166	140	121	267	36	104	210
ENSMUSG00000118160.2	4	4	3	0	0	2	3	3
ENSMUSG00000138109.1	2	2	0	0	0	0	0	1
ENSMUSG00000097141.3	1	0	2	1	1	0	0	0
ENSMUSG00000134651.1	0	0	0	0	0	0	0	0
ENSMUSG00000118012.2	9	7	8	7	15	8	5	4
ENSMUSG00000117824.2	4	1	8	0	0	0	5	2
ENSMUSG00000117842.3	5	2	1	2	2	0	0	1
ENSMUSG00000117888.3	1	0	0	0	0	0	0	0
ENSMUSG00000092638.3	0	0	0	0	0	0	0	0
ENSMUSG00000117849.2	0	0	1	2	0	0	0	2
ENSMUSG00000101773.2	0	0	0	0	2	0	0	2
ENSMUSG00000118085.3	12	1	3	0	1	0	2	6
ENSMUSG00000120537.1	0	0	0	0	0	0	0	0
ENSMUSG00000139598.1	0	0	8	1	0	0	0	0
ENSMUSG00000125665.1	1	0	3	3	2	0	0	3
ENSMUSG00000126788.1	4	0	9	0	1	0	2	3
ENSMUSG00000126833.1	5	2	1	0	1	0	0	3
ENSMUSG00000138543.1	1	0	7	1	1	0	0	3
ENSMUSG00000138135.1	0	1	1	0	0	0	2	0
ENSMUSG00000097738.4	2	10	6	8	10	0	2	14
ENSMUSG00000138174.1	0	0	4	0	0	0	0	0
ENSMUSG00000133130.1	0	3	4	0	2	0	0	0
ENSMUSG00000117762.3	3	2	3	0	2	0	0	3
ENSMUSG00000058881.14	113	207	117	125	219	19	183	166
ENSMUSG00000118339.3	2	3	3	2	3	0	1	6
ENSMUSG00000118094.3	47	23	56	29	15	2	26	67
ENSMUSG00000117976.2	3	5	6	2	2	0	0	1
ENSMUSG00000100430.4	30	6	22	3	1	1	5	18
ENSMUSG00000140538.1	0	0	0	0	0	0	2	1
ENSMUSG00000136737.1	2	0	0	0	0	0	0	1
ENSMUSG00000136780.1	0	4	0	1	0	0	1	1
ENSMUSG00000129719.1	6	4	8	2	3	1	1	11
ENSMUSG00000123264.1	2	3	15	9	13	2	3	10
ENSMUSG00000118333.3	10	5	22	2	7	1	1	30
ENSMUSG00000123345.1	0	0	1	0	1	2	0	0
ENSMUSG00000123305.1	0	0	2	0	0	0	0	1
ENSMUSG00002074865.1	0	3	0	0	0	0	0	0
ENSMUSG00000117783.3	4	2	11	7	4	2	0	21
ENSMUSG00000117993.2	9	1	20	3	0	1	0	3
ENSMUSG00000117715.3	2	4	2	2	0	0	3	1
ENSMUSG00000118060.3	2	0	1	0	0	0	2	6
ENSMUSG00000135626.1	6	4	10	0	0	0	2	5
ENSMUSG00000130158.1	0	7	2	3	0	1	3	4
ENSMUSG00000118387.3	5	0	10	3	0	0	0	1
ENSMUSG00000118156.2	0	0	2	0	0	0	0	0
ENSMUSG00000118175.3	5	6	15	0	0	0	2	12
ENSMUSG00000130111.1	8	4	12	5	6	2	1	10
ENSMUSG00000117658.3	8	3	10	4	3	0	3	13
ENSMUSG00000118222.3	2	0	2	1	0	1	2	4
ENSMUSG00000118200.4	27	6	15	4	6	2	10	36
ENSMUSG00000128965.1	3	0	4	1	0	0	0	0
ENSMUSG00000118024.4	19	28	19	9	20	1	3	25
ENSMUSG00000144209.1	0	0	3	3	0	0	0	4
ENSMUSG00000117826.2	0	0	4	2	1	0	0	0
ENSMUSG00000123095.1	2	2	12	0	3	0	1	5
ENSMUSG00000143814.1	6	3	1	1	2	0	2	12
ENSMUSG00000122836.1	16	7	6	0	0	1	4	10
ENSMUSG00000117894.2	3	0	0	3	0	0	0	5
ENSMUSG00000046982.12	91	175	107	87	179	34	88	101
ENSMUSG00000120643.1	3	3	0	0	0	1	3	1
ENSMUSG00000122544.1	4	0	0	0	6	0	0	3
ENSMUSG00000049090.4	118	376	172	196	551	58	190	231
ENSMUSG00000118225.3	12	0	14	8	17	0	3	2
ENSMUSG00000126315.1	1	0	2	0	1	0	4	1
ENSMUSG00000117915.2	0	0	5	0	0	0	0	3
ENSMUSG00000048410.18	140	166	132	108	200	44	114	205
ENSMUSG00000118385.2	0	0	0	0	0	0	0	0
ENSMUSG00000102951.2	34	37	58	14	13	5	28	56
ENSMUSG00000120353.2	22	47	44	35	40	4	30	55
ENSMUSG00000056162.15	16	13	18	3	31	3	2	17
ENSMUSG00000117676.3	0	0	1	0	0	0	2	0
ENSMUSG00000092056.3	6	12	15	1	2	1	1	28
ENSMUSG00000024644.18	319	722	335	332	2077	111	349	537
ENSMUSG00000118152.2	0	2	2	1	2	1	7	5
ENSMUSG00000089760.2	1	0	0	0	0	0	1	0
ENSMUSG00000047992.12	19	51	10	18	71	5	19	26
ENSMUSG00002075114.1	1	5	2	3	0	0	0	5
ENSMUSG00000065746.3	6	0	0	0	0	0	0	2
ENSMUSG00000118075.2	6	1	12	5	3	1	9	11
ENSMUSG00000117781.2	22	19	33	5	18	2	9	29
ENSMUSG00002075287.1	2	2	7	0	4	1	2	2
ENSMUSG00000024646.15	240	491	231	334	1369	110	378	422
ENSMUSG00000089744.4	3	10	12	0	6	2	2	6
ENSMUSG00000034391.13	37	32	47	3	16	5	14	32
ENSMUSG00000024645.6	76	185	74	82	304	36	132	147
ENSMUSG00000130392.1	3	0	1	0	0	0	0	2
ENSMUSG00000118255.2	2	2	16	2	0	0	0	3
ENSMUSG00000118198.4	2	1	5	0	0	0	1	0
ENSMUSG00000122757.1	1	3	8	0	2	0	0	2
ENSMUSG00000125014.1	2	0	3	0	0	0	3	2
ENSMUSG00000143061.1	9	19	19	2	0	0	2	6
ENSMUSG00000135154.1	10	11	18	7	14	4	1	16
ENSMUSG00000117854.2	7	27	19	9	3	1	16	23
ENSMUSG00000125412.1	1	2	2	1	0	0	3	6
ENSMUSG00000118241.2	4	4	5	4	0	2	10	16
ENSMUSG00000132510.1	5	0	13	0	0	0	0	0
ENSMUSG00000117906.2	6	9	1	2	0	0	2	4
ENSMUSG00000125702.1	5	7	14	3	1	0	1	13
ENSMUSG00000118283.2	11	2	4	0	2	0	3	8
ENSMUSG00000143027.1	2	0	1	0	4	0	0	1
ENSMUSG00000143069.1	3	10	7	0	3	0	1	11
ENSMUSG00000119275.1	0	1	4	0	0	0	0	1
ENSMUSG00000122041.1	11	10	22	2	7	2	9	14
ENSMUSG00000050321.4	27	32	39	13	30	2	9	74
ENSMUSG00000117778.2	13	9	8	0	2	1	2	9
ENSMUSG00000117736.3	11	15	26	12	20	1	4	21
ENSMUSG00000132527.1	0	1	2	0	0	0	0	3
ENSMUSG00000024647.15	15	9	14	5	4	0	7	14
ENSMUSG00000118328.2	2	2	3	0	4	1	0	3
ENSMUSG00000118025.2	11	8	17	2	6	1	5	21
ENSMUSG00000117908.2	1	1	8	0	0	0	1	5
ENSMUSG00000118250.2	7	11	9	3	10	1	2	15
ENSMUSG00000138565.1	4	11	7	4	3	0	2	9
ENSMUSG00000117969.2	0	0	0	0	0	0	0	6
ENSMUSG00000117683.2	0	0	2	0	0	0	0	0
ENSMUSG00000069324.7	6	0	5	1	0	0	0	2
ENSMUSG00000118171.2	2	1	0	0	0	1	1	3
ENSMUSG00000141897.1	10	10	10	2	4	0	1	15
ENSMUSG00000077641.3	0	0	0	1	0	2	0	3
ENSMUSG00000117801.2	0	1	11	1	1	0	0	10
ENSMUSG00000117830.2	0	0	4	0	0	0	0	0
ENSMUSG00000122410.1	20	20	37	5	7	4	13	31
ENSMUSG00000118352.3	11	5	23	3	0	0	6	18
ENSMUSG00000118247.2	0	6	5	0	2	0	7	1
ENSMUSG00000056153.16	84	266	181	100	368	35	171	273
ENSMUSG00000137751.1	10	1	7	3	4	0	2	6
ENSMUSG00000117887.2	1	0	1	0	1	0	4	2
ENSMUSG00000117948.2	4	18	18	3	1	1	3	10
ENSMUSG00000143303.1	0	0	3	0	1	0	2	4
ENSMUSG00000118089.2	3	4	11	2	1	0	0	0
ENSMUSG00000117777.2	4	0	2	4	0	0	0	2
ENSMUSG00000023066.11	109	145	138	58	210	34	61	236
ENSMUSG00000098676.3	0	0	0	0	0	0	0	0
ENSMUSG00000136049.1	20	4	25	6	18	0	8	26
ENSMUSG00000034028.17	289	219	173	121	950	61	199	266
ENSMUSG00000073514.5	88	82	106	18	43	10	35	127
ENSMUSG00000118274.2	0	0	2	0	0	0	0	0
ENSMUSG00000089885.3	2	1	15	0	3	0	4	2
ENSMUSG00000090047.2	1	1	10	0	0	1	0	9
ENSMUSG00002075318.1	0	1	5	0	0	0	1	0
ENSMUSG00000127570.1	8	2	11	11	8	1	4	17
ENSMUSG00000098126.2	7	8	10	0	0	0	1	1
ENSMUSG00000118035.2	14	20	8	4	4	0	0	27
ENSMUSG00000141888.1	7	3	12	0	1	0	0	5
ENSMUSG00000089008.3	0	0	0	0	2	0	0	0
ENSMUSG00000091697.3	2	1	9	3	3	1	0	17
ENSMUSG00000117726.2	4	0	0	3	0	0	0	9
ENSMUSG00000118372.2	0	0	4	2	1	0	1	4
ENSMUSG00000117805.2	4	0	2	0	0	1	0	0
ENSMUSG00000077402.3	1	0	0	0	0	0	0	0
ENSMUSG00000024614.8	271	544	294	317	1024	118	426	491
ENSMUSG00000117747.2	0	0	0	0	0	0	0	0
ENSMUSG00000110277.3	44	35	46	31	78	6	35	52
ENSMUSG00000109923.2	1	0	1	5	0	0	0	3
ENSMUSG00000100969.9	13	18	14	5	10	1	2	21
ENSMUSG00000117761.2	2	0	1	1	0	0	0	2
ENSMUSG00000118966.1	0	0	0	0	0	0	0	1
ENSMUSG00000118182.2	1	0	2	0	0	0	0	2
ENSMUSG00000117928.2	0	0	0	0	0	0	1	1
ENSMUSG00000118393.2	1	0	8	1	0	0	0	0
ENSMUSG00000121679.1	0	0	0	0	0	0	1	0
ENSMUSG00000118052.3	0	0	0	0	0	0	0	0
ENSMUSG00000118203.2	2	4	2	5	0	1	6	3
ENSMUSG00000117886.2	6	5	8	3	0	0	0	7
ENSMUSG00000024831.15	50	95	66	81	156	10	64	70
ENSMUSG00000024829.13	42	79	37	29	129	19	64	51
ENSMUSG00000099261.3	0	0	0	1	0	0	0	0
ENSMUSG00000118213.2	3	0	3	0	0	0	1	3
ENSMUSG00000124049.1	0	1	0	2	0	0	0	2
ENSMUSG00000024900.6	441	739	489	632	1600	151	550	547
ENSMUSG00000134008.1	0	4	0	0	0	0	1	1
ENSMUSG00000024905.16	29	18	30	14	43	14	10	45
ENSMUSG00000024907.8	13	10	22	13	20	2	28	7
ENSMUSG00000024908.16	586	1013	558	545	1913	217	773	975
ENSMUSG00000114315.2	0	2	0	0	0	0	0	0
ENSMUSG00000075908.3	0	0	4	1	7	0	7	3
ENSMUSG00000114302.2	6	3	1	11	6	0	12	15
ENSMUSG00000122710.1	1	3	6	3	4	0	1	0
ENSMUSG00000024913.17	111	232	178	178	212	48	239	181
ENSMUSG00000137075.1	7	10	5	5	10	2	4	7
ENSMUSG00000125522.1	3	0	7	2	1	0	6	4
ENSMUSG00000135862.1	17	5	23	2	1	0	5	6
ENSMUSG00000118249.3	13	4	10	0	0	0	0	3
ENSMUSG00000135905.1	2	0	2	9	1	0	1	16
ENSMUSG00000035372.3	111	244	193	243	294	101	242	171
ENSMUSG00000117739.3	14	4	25	8	8	0	5	10
ENSMUSG00000124674.1	6	1	5	0	5	1	2	2
ENSMUSG00000118231.2	3	2	2	5	0	0	7	1
ENSMUSG00000118096.2	1	1	1	0	0	0	3	3
ENSMUSG00000117773.2	0	0	3	1	5	1	0	2
ENSMUSG00000045098.20	213	461	322	204	531	112	311	350
ENSMUSG00000082848.3	0	0	0	0	0	0	5	1
ENSMUSG00000117779.2	0	0	0	0	3	0	0	2
ENSMUSG00000024843.16	226	382	258	263	509	79	264	358
ENSMUSG00000117912.2	0	0	2	0	0	1	0	0
ENSMUSG00000134049.1	12	8	8	3	3	0	5	9
ENSMUSG00000001750.17	895	2136	982	1409	3529	403	1105	1467
ENSMUSG00000133194.1	6	2	0	1	6	0	1	3
ENSMUSG00000059734.8	203	567	173	259	765	83	444	377
ENSMUSG00000140175.1	1	4	0	0	1	0	0	0
ENSMUSG00000024885.10	169	349	148	140	791	50	171	247
ENSMUSG00000140214.1	3	9	1	0	19	0	11	8
ENSMUSG00000140249.1	6	1	4	0	0	0	1	0
ENSMUSG00000118129.2	3	1	7	1	0	0	3	1
ENSMUSG00000036908.18	1127	1704	981	918	4211	333	1076	1226
ENSMUSG00000141736.1	1	0	0	5	4	0	1	3
ENSMUSG00000037263.14	24	42	34	23	60	6	17	56
ENSMUSG00000075296.6	13	19	16	13	28	3	9	16
ENSMUSG00000132187.1	1	2	0	0	0	0	0	0
ENSMUSG00000024866.11	10	57	8	26	79	6	14	37
ENSMUSG00000037477.9	1	0	2	2	0	1	2	3
ENSMUSG00000086107.3	5	10	7	16	8	2	2	8
ENSMUSG00000110949.2	0	0	0	0	0	0	0	0
ENSMUSG00000024869.11	9	19	4	10	18	3	12	3
ENSMUSG00000024871.12	6	8	6	14	1	3	6	11
ENSMUSG00000037916.15	351	1393	328	452	1726	139	579	976
ENSMUSG00000060803.7	122	349	128	177	498	77	201	227
ENSMUSG00000038155.12	13	34	13	9	30	4	17	35
ENSMUSG00000058216.14	14	33	5	11	49	2	10	21
ENSMUSG00000135122.1	54	154	61	57	171	22	63	93
ENSMUSG00000140276.1	2	1	0	0	0	0	0	2
ENSMUSG00000104921.3	0	0	0	0	0	0	0	0
ENSMUSG00000064400.4	0	0	0	0	0	0	0	0
ENSMUSG00000024857.17	8	0	4	0	1	0	0	3
ENSMUSG00000127101.1	3	0	6	0	17	0	3	7
ENSMUSG00000024856.11	291	620	272	327	1365	108	425	473
ENSMUSG00000024851.15	451	809	349	327	1568	110	431	635
ENSMUSG00000024847.16	214	676	233	255	905	98	309	392
ENSMUSG00000024845.20	186	419	136	178	592	58	251	320
ENSMUSG00000024842.9	12	1	8	10	6	0	6	9
ENSMUSG00000044724.10	14	7	17	2	3	0	6	3
ENSMUSG00000024835.16	649	1352	533	745	2920	216	703	869
ENSMUSG00000045826.10	0	0	0	0	0	0	0	0
ENSMUSG00000024830.18	139	264	182	219	511	42	201	244
ENSMUSG00000075289.6	42	139	46	73	124	11	41	128
ENSMUSG00000117905.2	3	7	2	4	2	1	1	4
ENSMUSG00000097233.2	13	16	18	1	34	0	11	32
ENSMUSG00000040247.7	66	120	52	74	232	19	90	113
ENSMUSG00000040385.8	858	1932	1215	1239	5135	495	1431	1618
ENSMUSG00000117839.2	0	0	0	0	4	0	0	0
ENSMUSG00000024824.8	74	184	136	149	440	26	124	172
ENSMUSG00000118245.4	7	18	2	8	7	0	7	16
ENSMUSG00000126154.1	1	0	0	4	0	0	0	0
ENSMUSG00000133637.1	1	6	3	1	1	0	0	3
ENSMUSG00000135663.1	0	0	1	4	0	0	0	4
ENSMUSG00000040663.10	46	107	53	43	116	7	41	40
ENSMUSG00000117873.2	0	0	0	0	0	0	0	0
ENSMUSG00002075602.1	0	0	0	0	4	0	0	0
ENSMUSG00000117718.4	7	6	14	5	8	0	7	12
ENSMUSG00000024854.5	31	114	36	37	157	16	80	52
ENSMUSG00000130729.1	1	6	7	1	0	0	3	5
ENSMUSG00000034616.18	140	208	158	152	252	42	160	178
ENSMUSG00000099290.3	0	0	0	0	0	0	0	0
ENSMUSG00000005986.17	31	43	42	23	84	7	15	40
ENSMUSG00000118344.2	3	1	1	7	6	0	7	1
ENSMUSG00000024858.15	642	1415	776	829	2259	252	918	941
ENSMUSG00000120891.1	12	3	9	8	7	4	3	14
ENSMUSG00000132146.1	6	3	1	6	8	5	2	5
ENSMUSG00000054611.18	528	974	631	512	1337	184	672	932
ENSMUSG00000127229.1	5	6	11	6	19	1	6	12
ENSMUSG00000127267.1	12	20	10	20	26	6	20	11
ENSMUSG00000130718.1	7	3	8	1	6	0	3	11
ENSMUSG00000041845.12	48	79	52	63	57	19	70	77
ENSMUSG00000087132.11	15	23	8	5	16	4	8	16
ENSMUSG00000125325.1	4	0	4	0	0	0	0	0
ENSMUSG00000049303.11	48	65	36	39	54	9	18	68
ENSMUSG00000137529.1	2	0	0	3	3	0	0	1
ENSMUSG00000135758.1	1	0	0	0	0	0	0	0
ENSMUSG00000042041.8	0	0	1	0	4	2	0	1
ENSMUSG00000024892.18	113	618	110	123	581	26	188	366
ENSMUSG00000045045.8	16	80	53	34	31	14	35	23
ENSMUSG00000024889.6	63	173	90	134	322	30	151	141
ENSMUSG00000098346.3	0	0	0	0	0	0	0	0
ENSMUSG00000071691.12	19	12	24	9	8	0	10	52
ENSMUSG00000117746.2	5	1	1	0	0	1	0	1
ENSMUSG00000067889.8	31	52	53	39	14	2	20	46
ENSMUSG00000126466.1	4	0	0	3	3	0	3	5
ENSMUSG00000096370.9	8	8	21	29	10	4	7	19
ENSMUSG00000126503.1	2	6	15	4	7	1	6	1
ENSMUSG00000033760.18	150	315	176	219	442	59	241	311
ENSMUSG00000103651.2	0	0	0	0	0	0	0	0
ENSMUSG00000094936.9	28	34	37	19	74	8	33	38
ENSMUSG00000006456.11	187	298	207	265	1040	118	269	363
ENSMUSG00000095913.2	0	0	11	3	3	0	0	0
ENSMUSG00000128095.1	3	6	8	17	2	1	0	4
ENSMUSG00000126581.1	1	4	10	8	4	0	13	9
ENSMUSG00000034108.7	85	182	110	132	323	36	138	112
ENSMUSG00000067872.3	4	1	14	0	5	1	1	6
ENSMUSG00000083282.4	139	482	326	430	487	118	292	254
ENSMUSG00000006457.5	1540	10700	999	397	9590	22	2964	9045
ENSMUSG00000006463.14	59	185	64	129	271	49	93	120
ENSMUSG00000006464.10	35	28	26	54	29	11	23	39
ENSMUSG00002074886.1	1	0	1	0	0	0	0	6
ENSMUSG00000063904.5	248	540	314	267	1251	127	366	434
ENSMUSG00000024901.16	23	34	37	40	34	10	11	27
ENSMUSG00000024902.6	32	116	39	50	154	22	60	78
ENSMUSG00000045903.10	18	0	10	8	12	0	6	13
ENSMUSG00000118364.2	2	0	2	9	26	1	1	10
ENSMUSG00000120130.2	16	14	13	7	34	2	5	23
ENSMUSG00000129698.1	2	1	1	4	2	0	3	4
ENSMUSG00000117723.2	0	2	0	0	0	0	0	0
ENSMUSG00000142663.1	2	0	3	1	3	0	3	3
ENSMUSG00000120690.2	5	6	4	9	8	2	5	3
ENSMUSG00000024891.7	16	27	12	30	38	6	13	25
ENSMUSG00000140864.1	1	2	3	0	0	1	2	3
ENSMUSG00000047379.8	1	1	1	1	0	1	0	0
ENSMUSG00000117789.2	0	0	0	0	0	0	0	6
ENSMUSG00000080268.5	3	3	1	0	3	0	0	3
ENSMUSG00000024883.9	16	31	35	31	13	6	22	10
ENSMUSG00000056481.8	23	96	51	70	26	19	71	38
ENSMUSG00000061451.14	25	30	45	47	8	16	21	19
ENSMUSG00000117893.3	0	4	3	6	5	0	2	13
ENSMUSG00000024875.6	142	365	248	252	401	87	331	214
ENSMUSG00000024873.8	0	11	14	10	4	12	2	3
ENSMUSG00000024870.7	465	1323	468	606	1914	191	734	755
ENSMUSG00000130582.1	2	2	4	2	0	0	7	4
ENSMUSG00000024862.17	39	88	25	34	75	12	33	46
ENSMUSG00000117710.3	4	0	9	0	5	0	2	4
ENSMUSG00000117729.2	1	1	6	0	1	1	2	4
ENSMUSG00000024855.11	359	847	381	406	1653	130	403	681
ENSMUSG00002076406.1	0	0	2	0	1	0	1	7
ENSMUSG00000118104.2	0	0	7	2	2	1	1	1
ENSMUSG00000024853.11	569	1284	741	755	2637	243	801	918
ENSMUSG00000118243.3	3	0	7	0	1	0	0	1
ENSMUSG00000047658.7	1	0	11	0	0	0	0	1
ENSMUSG00000118263.4	6	0	3	0	2	0	1	1
ENSMUSG00000118009.2	0	0	0	0	3	0	0	0
ENSMUSG00000117807.2	0	0	0	2	0	1	0	1
ENSMUSG00000038498.5	8	2	2	0	5	0	1	12
ENSMUSG00000024846.7	9	12	12	4	2	0	3	29
ENSMUSG00000118610.2	0	2	0	0	0	0	0	0
ENSMUSG00000024844.16	199	431	220	303	638	74	370	283
ENSMUSG00000024841.9	123	440	156	201	585	41	209	260
ENSMUSG00000039148.6	230	524	234	347	1007	118	321	396
ENSMUSG00000117959.3	4	3	2	6	11	0	5	9
ENSMUSG00000039330.6	6	0	1	5	15	0	3	2
ENSMUSG00000120167.2	0	0	2	0	0	1	1	0
ENSMUSG00000086938.12	34	51	28	38	78	9	37	35
ENSMUSG00000051133.4	0	0	0	0	0	0	0	0
ENSMUSG00000024914.17	133	497	131	150	510	43	243	261
ENSMUSG00000047423.11	140	310	184	176	423	63	241	258
ENSMUSG00002076078.1	0	0	0	0	0	0	0	2
ENSMUSG00000117771.2	0	0	2	0	0	0	0	0
ENSMUSG00000132321.1	2	4	3	4	0	0	0	3
ENSMUSG00000117845.2	0	0	0	0	0	0	0	0
ENSMUSG00000024912.7	4	4	1	1	0	0	0	1
ENSMUSG00000095098.3	47	170	65	91	169	23	78	86
ENSMUSG00000024911.8	103	238	158	181	345	50	138	169
ENSMUSG00000024910.6	43	121	58	49	158	9	27	90
ENSMUSG00000024909.16	151	421	338	463	427	129	390	258
ENSMUSG00000024906.11	92	180	84	190	259	33	130	173
ENSMUSG00000117966.2	0	0	4	0	1	2	0	0
ENSMUSG00000132405.1	0	2	6	0	1	0	0	0
ENSMUSG00000056201.10	2473	5649	2564	3744	12645	1229	3912	3780
ENSMUSG00000056185.6	36	108	50	66	202	21	44	66
ENSMUSG00000100937.2	1	2	0	1	1	6	4	3
ENSMUSG00000121780.2	21	27	38	21	20	3	22	58
ENSMUSG00000109695.4	0	0	0	0	0	0	0	0
ENSMUSG00000024922.3	7	0	4	1	2	0	2	5
ENSMUSG00000117861.3	2	2	8	0	1	0	0	3
ENSMUSG00000049562.7	131	282	201	122	668	49	184	224
ENSMUSG00000024925.12	92	165	31	135	311	35	136	146
ENSMUSG00000024926.11	92	194	100	106	316	38	105	144
ENSMUSG00000141336.1	0	0	0	0	0	0	0	0
ENSMUSG00000120141.2	1	10	1	5	0	0	3	8
ENSMUSG00000024927.9	248	763	350	400	1196	138	354	504
ENSMUSG00000056917.14	505	1383	615	562	3138	224	732	1223
ENSMUSG00000054874.13	218	571	399	376	768	118	411	419
ENSMUSG00000098568.3	0	0	0	0	0	0	0	0
ENSMUSG00000004054.10	253	457	279	316	1026	108	296	430
ENSMUSG00000118077.2	0	0	0	0	1	0	0	0
ENSMUSG00000131308.1	1	0	0	0	0	0	0	0
ENSMUSG00000131042.1	0	0	0	2	1	0	0	2
ENSMUSG00000024936.9	4	4	6	6	3	1	3	4
ENSMUSG00000024937.16	622	1547	529	777	3166	232	1006	1493
ENSMUSG00000089766.4	14	49	6	24	78	3	27	36
ENSMUSG00000131009.1	4	2	2	3	4	0	4	6
ENSMUSG00000024939.7	0	0	0	0	0	0	0	0
ENSMUSG00000118125.2	3	9	2	2	12	2	10	7
ENSMUSG00000079478.10	3	1	4	1	3	0	1	7
ENSMUSG00000024940.12	356	1120	670	609	519	171	663	477
ENSMUSG00000024941.10	199	538	470	411	860	129	447	480
ENSMUSG00000130860.1	8	15	2	3	5	0	4	2
ENSMUSG00000130900.1	2	7	1	13	6	0	4	6
ENSMUSG00000131152.1	6	2	6	0	0	0	0	6
ENSMUSG00000092341.7	1244	2180	1865	1612	2010	422	1972	1756
ENSMUSG00002076626.1	0	0	0	0	0	0	0	0
ENSMUSG00000130597.1	0	0	0	0	0	0	0	0
ENSMUSG00000102349.2	0	0	0	0	0	0	0	0
ENSMUSG00000131117.1	9	1	10	0	0	0	0	4
ENSMUSG00000131430.1	0	2	6	0	0	0	0	0
ENSMUSG00000130824.1	2	1	1	3	0	0	0	0
ENSMUSG00000120562.1	5	0	1	0	0	0	0	1
ENSMUSG00000131386.1	7	2	10	5	1	0	11	1
ENSMUSG00002074969.1	0	0	0	1	2	0	0	0
ENSMUSG00000092274.6	1951	4264	2486	2430	4566	550	3495	3559
ENSMUSG00002076852.1	0	0	0	0	0	0	0	0
ENSMUSG00002075794.1	0	0	0	0	0	0	0	0
ENSMUSG00002076763.1	0	0	0	0	0	0	0	0
ENSMUSG00000043488.8	2	3	2	2	0	1	1	2
ENSMUSG00000131230.1	3	1	0	0	0	0	2	0
ENSMUSG00000131273.1	0	0	0	0	0	0	0	0
ENSMUSG00000024816.13	240	608	258	357	1238	115	384	538
ENSMUSG00000024818.16	96	161	96	114	364	49	129	165
ENSMUSG00000131350.1	5	5	14	6	5	1	0	4
ENSMUSG00000044390.6	10	22	9	7	38	4	12	14
ENSMUSG00000130974.1	1	6	2	6	0	0	0	6
ENSMUSG00000024826.16	270	583	407	380	1276	135	421	570
ENSMUSG00000110156.5	0	15	10	3	4	2	6	9
ENSMUSG00000045664.6	109	148	72	98	255	18	81	151
ENSMUSG00000136438.1	5	0	1	0	7	0	0	2
