Geneid	SRR9126859	SRR9126934	SRR9127010	SRR9127157	SRR9127293	SRR9127296	SRR9127369	SRR9127396
ENSMUSG00000115741.2	6	2	10	1	1	0	4	14
ENSMUSG00000115273.2	6	11	12	1	5	1	0	12
ENSMUSG00000115661.2	4	0	0	0	0	0	0	7
ENSMUSG00000115562.3	4	9	10	0	2	0	2	3
ENSMUSG00000135267.1	1	0	7	0	1	0	1	0
ENSMUSG00000131857.1	1	10	2	0	3	1	1	4
ENSMUSG00000133372.1	0	0	3	0	0	0	0	2
ENSMUSG00000123632.1	1	0	0	0	0	0	0	1
ENSMUSG00002076494.1	0	0	0	0	0	0	0	2
ENSMUSG00000124338.1	2	0	3	6	0	1	0	2
ENSMUSG00000089455.3	4	1	0	0	0	0	0	0
ENSMUSG00000058430.2	4	0	2	1	0	0	1	4
ENSMUSG00000138970.1	10	12	12	2	6	1	6	10
ENSMUSG00000075478.4	13	9	38	1	6	2	1	26
ENSMUSG00000139688.1	8	6	10	6	10	3	3	7
ENSMUSG00000142536.1	14	6	15	7	4	0	9	25
ENSMUSG00000115642.2	6	3	4	3	3	1	2	8
ENSMUSG00000115416.2	4	0	2	0	2	2	0	7
ENSMUSG00000140050.1	1	10	7	2	0	0	3	8
ENSMUSG00000089119.3	0	0	0	1	0	0	0	2
ENSMUSG00002076289.1	0	0	0	0	0	0	0	0
ENSMUSG00002075588.1	0	0	7	0	0	0	0	0
ENSMUSG00002076349.1	3	2	0	0	0	0	0	0
ENSMUSG00000115336.2	4	7	0	0	0	0	0	6
ENSMUSG00000115606.2	3	4	4	0	2	0	0	3
ENSMUSG00000119581.1	2	0	5	0	0	0	1	0
ENSMUSG00000084441.3	0	0	0	0	0	0	0	0
ENSMUSG00000045871.6	24	78	71	69	71	18	43	57
ENSMUSG00000115165.2	1	3	7	0	1	0	2	2
ENSMUSG00000115349.2	19	0	1	4	0	1	4	14
ENSMUSG00000127095.1	0	0	1	0	2	0	0	5
ENSMUSG00000141574.1	4	3	25	2	3	1	0	12
ENSMUSG00002075245.1	1	0	0	0	0	0	0	1
ENSMUSG00000125811.1	13	7	3	1	4	4	0	9
ENSMUSG00000115461.2	8	10	18	0	2	1	0	10
ENSMUSG00000115650.2	13	17	18	3	5	0	6	24
ENSMUSG00000120285.2	46	28	38	22	31	9	15	69
ENSMUSG00000115755.2	0	0	0	0	0	0	1	0
ENSMUSG00000115818.2	0	0	2	2	1	0	2	10
ENSMUSG00000033214.11	12	8	14	2	1	3	6	13
ENSMUSG00000118561.2	0	0	3	0	0	0	0	0
ENSMUSG00000118534.2	0	0	0	0	0	0	0	0
ENSMUSG00000122840.1	7	4	9	3	5	2	3	8
ENSMUSG00000122880.1	6	0	4	0	3	0	1	10
ENSMUSG00000115663.2	3	22	8	0	0	1	5	19
ENSMUSG00000088995.3	0	0	0	5	0	0	0	0
ENSMUSG00000115558.2	11	10	36	2	10	0	2	25
ENSMUSG00000115581.2	6	3	5	0	4	0	0	3
ENSMUSG00000136514.1	0	0	0	0	0	0	0	0
ENSMUSG00000125813.1	0	3	12	0	0	1	1	10
ENSMUSG00000058953.4	5	0	0	4	3	1	0	8
ENSMUSG00000125773.1	8	3	6	6	7	0	7	11
ENSMUSG00000115126.2	9	0	9	8	3	3	0	10
ENSMUSG00000122766.1	6	3	13	0	1	0	1	9
ENSMUSG00000126644.1	11	30	14	3	3	3	2	12
ENSMUSG00000115786.2	0	3	0	0	5	0	2	4
ENSMUSG00000115260.2	4	9	8	0	2	0	3	6
ENSMUSG00000136640.1	7	7	6	1	2	2	3	7
ENSMUSG00000126203.1	1	3	0	0	1	0	0	9
ENSMUSG00000058126.8	107	225	123	135	513	51	133	205
ENSMUSG00000086415.2	1	0	0	0	0	0	1	5
ENSMUSG00000137272.1	2	2	10	0	0	0	0	0
ENSMUSG00000134646.1	4	5	10	0	0	0	1	4
ENSMUSG00000115269.2	2	3	3	0	0	0	0	1
ENSMUSG00000129310.1	0	2	7	0	6	0	1	11
ENSMUSG00000115572.2	1	8	2	0	4	0	0	0
ENSMUSG00000142503.1	2	0	2	0	0	0	0	3
ENSMUSG00000115658.2	5	2	33	0	7	3	1	19
ENSMUSG00000123623.1	4	0	6	0	3	0	2	5
ENSMUSG00000120119.2	20	26	33	9	9	0	6	35
ENSMUSG00000103140.2	0	0	5	2	1	1	0	5
ENSMUSG00000135152.1	2	0	0	1	0	0	0	11
ENSMUSG00000115320.3	24	14	25	0	8	1	10	36
ENSMUSG00000135115.1	5	8	10	2	0	0	2	12
ENSMUSG00000115309.2	5	2	3	1	5	1	3	14
ENSMUSG00000124761.1	8	22	12	9	14	4	7	51
ENSMUSG00000115372.3	7	16	5	5	9	1	2	9
ENSMUSG00000114979.3	4	7	7	18	3	4	4	14
ENSMUSG00002076961.1	1	0	7	4	2	0	0	2
ENSMUSG00000089726.4	17	26	34	25	122	6	49	52
ENSMUSG00000065508.3	0	0	0	0	0	0	0	0
ENSMUSG00000065403.3	0	0	0	0	0	0	0	0
ENSMUSG00000065416.3	0	0	0	0	0	0	0	0
ENSMUSG00000065442.3	0	0	0	0	0	0	0	0
ENSMUSG00000076256.3	0	0	0	0	0	0	0	0
ENSMUSG00000076062.3	0	0	0	0	0	0	0	0
ENSMUSG00000140070.1	4	3	1	2	5	1	0	5
ENSMUSG00000022112.15	35	18	39	2	18	0	0	49
ENSMUSG00000093551.3	4	8	16	0	2	0	2	13
ENSMUSG00000093589.2	0	0	0	0	0	0	0	1
ENSMUSG00000140547.1	5	7	4	1	0	1	3	15
ENSMUSG00000093497.2	5	6	2	0	0	2	0	2
ENSMUSG00000139364.1	7	1	9	2	1	0	1	4
ENSMUSG00000126906.1	5	8	7	5	4	0	2	10
ENSMUSG00000104296.2	2	1	2	1	0	0	0	1
ENSMUSG00000132133.1	9	0	1	0	4	0	4	5
ENSMUSG00000058571.12	75	228	149	106	127	28	120	100
ENSMUSG00000131815.1	0	3	11	2	0	0	3	2
ENSMUSG00000138040.1	8	4	15	1	1	1	3	17
ENSMUSG00000138083.1	0	0	4	1	2	0	1	3
ENSMUSG00000134947.1	2	2	5	2	2	0	3	10
ENSMUSG00000098648.3	0	0	3	0	6	0	0	6
ENSMUSG00000022129.5	24	14	32	11	17	4	18	37
ENSMUSG00000115689.2	2	0	8	1	4	0	0	18
ENSMUSG00000140540.1	0	0	1	0	0	0	0	0
ENSMUSG00000125839.1	13	5	7	7	5	0	3	9
ENSMUSG00000022130.11	63	116	71	69	211	21	82	102
ENSMUSG00000022131.4	87	288	261	309	334	94	242	218
ENSMUSG00000136060.1	3	0	7	2	0	0	0	6
ENSMUSG00000131492.1	1	2	6	4	1	0	3	9
ENSMUSG00000115774.3	7	7	8	5	3	2	2	19
ENSMUSG00000131563.1	0	0	0	0	0	0	0	0
ENSMUSG00000061517.9	2	0	26	2	1	1	0	10
ENSMUSG00000090534.3	13	17	10	6	10	1	1	10
ENSMUSG00000098612.3	0	0	0	0	0	0	0	0
ENSMUSG00000092109.3	2	6	6	0	0	0	1	7
ENSMUSG00000088095.3	0	0	0	0	0	0	0	4
ENSMUSG00000115258.3	4	1	4	2	0	0	0	5
ENSMUSG00000096997.3	13	6	17	8	4	0	0	26
ENSMUSG00000123206.1	0	5	9	0	6	1	2	2
ENSMUSG00000115515.2	0	0	0	0	0	0	0	0
ENSMUSG00000140642.1	2	0	3	1	0	0	1	2
ENSMUSG00000128050.1	0	1	6	4	1	1	1	8
ENSMUSG00000124150.1	3	0	0	2	1	0	0	5
ENSMUSG00000032849.15	208	332	190	181	751	55	189	301
ENSMUSG00000115075.2	0	0	0	0	0	0	0	4
ENSMUSG00000064644.3	0	0	0	0	2	0	1	2
ENSMUSG00000098433.3	2	0	0	0	0	0	0	4
ENSMUSG00000123638.1	12	20	15	3	30	3	5	3
ENSMUSG00000098630.3	34	12	26	7	19	1	6	36
ENSMUSG00000088105.3	0	1	0	4	1	0	1	0
ENSMUSG00000022132.16	33	99	89	111	63	34	64	72
ENSMUSG00000129295.1	3	2	6	7	1	0	5	14
ENSMUSG00002076279.1	0	0	0	0	0	0	0	0
ENSMUSG00000042156.17	36	48	47	43	30	8	36	39
ENSMUSG00000115718.2	17	6	2	3	0	2	1	9
ENSMUSG00000119970.2	3	0	2	3	1	1	1	7
ENSMUSG00000022136.9	489	944	601	469	1558	233	714	707
ENSMUSG00000130615.1	4	0	0	1	4	0	0	9
ENSMUSG00000130574.1	2	2	6	0	0	1	2	11
ENSMUSG00000115220.2	7	2	10	1	4	3	3	20
ENSMUSG00000042104.19	119	138	113	91	96	26	122	145
ENSMUSG00000123706.1	1	1	15	1	1	0	1	6
ENSMUSG00000139821.1	1	0	2	0	0	0	4	6
ENSMUSG00000087479.4	46	15	57	18	11	7	5	42
ENSMUSG00000053465.7	3	12	7	0	0	1	0	7
ENSMUSG00000129090.1	10	6	12	4	0	0	3	21
ENSMUSG00000129163.1	1	6	1	1	1	0	1	4
ENSMUSG00000115684.2	0	0	0	0	0	0	0	0
ENSMUSG00000129132.1	8	3	10	6	3	5	9	9
ENSMUSG00000137657.1	20	21	18	8	11	1	13	30
ENSMUSG00000115196.2	10	22	5	9	30	1	7	5
ENSMUSG00000137697.1	7	12	17	1	6	1	10	30
ENSMUSG00000100274.3	1	3	4	3	2	0	0	3
ENSMUSG00000115223.2	1	1	0	1	0	1	0	3
ENSMUSG00000115639.3	4	12	7	0	4	0	5	2
ENSMUSG00000124239.1	1	6	11	0	3	2	0	6
ENSMUSG00000044819.6	12	15	26	9	3	1	2	22
ENSMUSG00000127024.1	0	0	0	0	1	0	0	4
ENSMUSG00000115133.2	0	0	0	0	0	0	0	0
ENSMUSG00000140729.1	2	5	0	2	0	0	4	0
ENSMUSG00000115146.2	20	8	15	7	5	0	3	11
ENSMUSG00000143111.1	0	0	0	0	1	0	1	5
ENSMUSG00000143073.1	0	0	7	0	0	0	0	0
ENSMUSG00000134711.1	6	10	6	0	3	1	5	1
ENSMUSG00000022139.18	478	1192	679	571	1399	215	833	958
ENSMUSG00000123731.1	8	7	9	3	7	3	6	6
ENSMUSG00000097903.4	4	23	4	2	21	6	6	13
ENSMUSG00000123772.1	0	0	0	0	0	0	0	0
ENSMUSG00000138663.1	3	4	0	0	0	0	3	2
ENSMUSG00000122249.1	20	7	0	8	7	1	7	9
ENSMUSG00000051615.15	110	282	133	142	495	56	181	225
ENSMUSG00000141899.1	4	5	4	0	4	0	0	2
ENSMUSG00000141939.1	3	8	4	1	4	0	12	2
ENSMUSG00000122035.1	2	32	15	1	5	1	2	14
ENSMUSG00000126769.1	1	2	3	0	1	0	0	4
ENSMUSG00000115648.3	10	5	9	4	2	2	10	18
ENSMUSG00000115630.2	3	6	6	1	0	2	4	7
ENSMUSG00000090284.4	2	0	3	1	0	0	0	5
ENSMUSG00000136555.1	3	0	3	0	0	0	1	0
ENSMUSG00000133619.1	1	3	13	8	5	3	0	1
ENSMUSG00000115835.4	10	5	17	2	3	0	1	25
ENSMUSG00000119265.2	0	0	0	0	2	0	0	0
ENSMUSG00000141712.1	4	5	0	1	1	0	2	16
ENSMUSG00000115163.2	6	0	0	1	1	0	1	0
ENSMUSG00000115028.2	1	2	3	0	3	0	0	1
ENSMUSG00000136382.1	1	0	1	0	1	0	0	4
ENSMUSG00000141015.1	2	5	8	3	0	1	0	3
ENSMUSG00000130303.1	5	1	2	4	0	0	0	0
ENSMUSG00000141492.1	2	1	8	1	0	0	0	2
ENSMUSG00000141457.1	1	3	4	3	0	0	0	4
ENSMUSG00000030662.11	407	1037	476	455	1700	207	575	804
ENSMUSG00000138738.1	2	0	0	0	0	0	0	1
ENSMUSG00000138783.1	2	1	3	3	0	0	0	5
ENSMUSG00000025555.15	72	220	151	111	148	36	123	94
ENSMUSG00000125185.1	0	0	0	0	2	0	0	3
ENSMUSG00000137630.1	5	4	2	1	0	0	0	0
ENSMUSG00000136806.1	3	1	13	2	1	0	0	6
ENSMUSG00000085133.3	42	46	46	30	70	13	22	60
ENSMUSG00000063410.9	623	1251	673	448	2735	207	841	1030
ENSMUSG00000115666.2	2	0	3	0	0	0	0	4
ENSMUSG00000115123.3	0	0	0	1	0	0	0	0
ENSMUSG00000025557.11	28	23	31	24	7	1	7	46
ENSMUSG00000115390.2	4	1	4	5	2	1	2	10
ENSMUSG00000115408.2	0	0	18	2	0	0	0	3
ENSMUSG00000025558.20	167	323	249	230	189	61	211	229
ENSMUSG00000115443.2	0	0	0	0	0	0	0	1
ENSMUSG00000132683.1	1	2	0	0	0	0	0	4
ENSMUSG00000102112.4	19	21	13	7	16	2	11	24
ENSMUSG00000041765.7	175	405	238	213	694	80	280	318
ENSMUSG00000050350.9	50	79	42	35	125	9	22	69
ENSMUSG00000051212.9	76	184	67	48	197	20	100	135
ENSMUSG00000127405.1	5	11	0	2	31	0	15	18
ENSMUSG00000142585.1	3	2	6	1	2	0	3	13
ENSMUSG00000071229.4	0	0	5	1	0	0	0	7
ENSMUSG00000142213.1	3	2	2	6	6	0	0	3
ENSMUSG00000137933.1	1	1	3	0	0	0	0	15
ENSMUSG00000115121.2	7	0	5	2	5	0	0	9
ENSMUSG00000085615.5	3	23	5	2	10	0	0	8
ENSMUSG00000120004.2	0	0	0	0	0	0	0	0
ENSMUSG00000025544.14	583	1483	869	807	2696	316	967	1168
ENSMUSG00000066538.6	3	0	6	2	3	0	1	4
ENSMUSG00000090674.2	0	4	0	0	0	0	2	3
ENSMUSG00000025545.11	25	61	31	18	65	11	16	50
ENSMUSG00000100585.3	8	2	11	1	7	1	4	14
ENSMUSG00000143963.1	0	0	0	0	0	0	0	0
ENSMUSG00000115263.3	21	16	25	10	4	1	8	34
ENSMUSG00000119874.1	0	0	0	0	0	1	0	0
ENSMUSG00000144007.1	3	1	2	0	0	0	0	2
ENSMUSG00000041703.8	12	10	22	14	7	3	10	28
ENSMUSG00000120496.2	2	0	2	0	1	0	0	0
ENSMUSG00000085555.12	3	1	5	4	7	0	2	9
ENSMUSG00000061524.9	2	0	0	9	0	0	0	1
ENSMUSG00000121005.1	0	2	0	2	0	0	0	2
ENSMUSG00000131910.1	0	0	9	3	0	0	0	2
ENSMUSG00000075465.3	5	1	20	4	3	1	2	23
ENSMUSG00000093669.2	3	0	6	0	5	0	0	8
ENSMUSG00000115652.2	0	14	6	5	3	2	3	9
ENSMUSG00000041650.16	86	227	127	98	348	39	132	201
ENSMUSG00000115256.2	3	9	0	7	0	2	2	2
ENSMUSG00000115264.2	12	16	32	3	6	4	5	48
ENSMUSG00000131947.1	5	0	3	0	0	0	0	2
ENSMUSG00000041625.16	32	46	49	30	40	6	19	73
ENSMUSG00000075463.5	15	4	36	5	12	5	12	33
ENSMUSG00000041594.19	67	105	91	56	118	15	48	82
ENSMUSG00000085423.2	13	3	12	0	8	0	3	12
ENSMUSG00000115016.4	18	24	32	5	15	1	8	51
ENSMUSG00000115758.2	0	0	1	0	0	0	0	1
ENSMUSG00000000197.9	72	56	118	17	41	8	36	111
ENSMUSG00000115674.2	19	13	15	10	6	2	7	30
ENSMUSG00000128242.1	5	3	5	15	5	2	5	18
ENSMUSG00000032925.17	93	214	74	95	70	39	182	125
ENSMUSG00000082793.3	0	1	1	0	0	0	0	3
ENSMUSG00000077481.3	1	3	0	5	0	0	1	2
ENSMUSG00000025551.14	29	21	57	13	11	4	18	49
ENSMUSG00000101445.2	0	3	2	0	6	0	1	1
ENSMUSG00000082738.2	0	0	5	2	1	0	0	9
ENSMUSG00000099994.3	10	5	6	8	5	0	2	13
ENSMUSG00000134611.1	6	2	9	4	1	0	2	16
ENSMUSG00000115472.2	1	0	0	0	0	0	0	0
ENSMUSG00000115191.2	3	4	0	0	2	0	0	1
ENSMUSG00000125553.1	7	8	14	2	1	1	0	6
ENSMUSG00000108568.2	0	0	0	0	1	0	0	3
ENSMUSG00000125512.1	2	4	1	2	2	1	0	4
ENSMUSG00000114970.2	4	8	16	5	0	0	3	8
ENSMUSG00000125590.1	0	0	0	0	0	0	2	0
ENSMUSG00000115490.2	7	3	3	0	1	0	1	13
ENSMUSG00000115035.2	0	0	0	0	0	0	1	0
ENSMUSG00000115502.2	0	0	0	0	0	0	0	0
ENSMUSG00000141412.1	0	0	0	0	0	0	0	0
ENSMUSG00000115013.2	3	1	3	0	0	0	1	1
ENSMUSG00000115397.2	3	0	5	1	1	0	0	4
ENSMUSG00000121612.1	4	0	0	0	2	0	0	5
ENSMUSG00000133815.1	0	0	1	1	0	0	0	0
ENSMUSG00000114999.2	8	9	5	3	15	2	7	13
ENSMUSG00000125998.1	4	2	0	3	1	0	0	2
ENSMUSG00000126038.1	10	17	43	14	5	1	10	27
ENSMUSG00000064373.14	1936	4619	1914	1528	7898	709	1994	3162
ENSMUSG00000091119.3	6	29	5	5	12	3	13	31
ENSMUSG00000055737.13	187	641	297	194	600	56	287	535
ENSMUSG00000080595.4	3	0	1	0	0	0	0	2
ENSMUSG00000132621.1	1	3	11	2	1	1	0	5
ENSMUSG00000138983.1	6	4	12	3	4	0	1	10
ENSMUSG00000098177.2	0	7	4	0	6	2	2	9
ENSMUSG00002075328.1	3	2	0	0	0	0	0	1
ENSMUSG00000127780.1	5	1	9	1	2	0	2	4
ENSMUSG00000115843.2	2	0	4	4	2	0	1	7
ENSMUSG00000135637.1	4	7	16	0	2	1	1	8
ENSMUSG00000022184.9	20	42	74	42	108	5	45	54
ENSMUSG00000143285.1	1	0	1	0	0	0	1	0
ENSMUSG00000041935.11	241	298	214	122	402	100	341	339
ENSMUSG00000115206.2	0	0	0	0	1	0	0	0
ENSMUSG00000097662.3	21	46	29	6	26	5	2	45
ENSMUSG00000087221.5	27	29	39	21	33	1	26	50
ENSMUSG00000022186.15	318	1041	359	377	1407	162	610	622
ENSMUSG00000086297.3	6	6	15	4	11	2	4	24
ENSMUSG00000143171.1	2	8	6	1	0	0	0	4
ENSMUSG00000115032.2	1	0	0	0	0	0	0	1
ENSMUSG00000049148.9	15	24	27	4	5	8	10	36
ENSMUSG00000022181.17	35	38	37	40	41	9	46	53
ENSMUSG00000115259.2	0	2	0	0	0	0	1	1
ENSMUSG00000115415.2	3	3	2	0	0	0	0	0
ENSMUSG00000115205.2	0	2	6	3	2	0	11	6
ENSMUSG00000022155.10	24	16	58	13	14	3	9	50
ENSMUSG00000129033.1	4	5	6	0	0	0	1	13
ENSMUSG00000123810.1	4	0	2	7	1	0	4	16
ENSMUSG00000079105.5	15	81	22	7	12	1	12	45
ENSMUSG00000142079.1	13	4	12	2	4	0	2	14
ENSMUSG00000065714.3	0	0	3	0	2	0	0	4
ENSMUSG00000141997.1	1	0	6	0	1	0	1	11
ENSMUSG00000080720.3	1	0	0	0	0	0	0	0
ENSMUSG00000041849.8	104	201	111	140	293	31	111	165
ENSMUSG00000041841.9	223	381	187	222	475	81	426	172
ENSMUSG00000077737.3	4	4	0	0	4	0	0	5
ENSMUSG00000068706.4	18	75	21	26	71	14	67	50
ENSMUSG00000050697.10	183	347	179	119	672	94	247	357
ENSMUSG00000087532.3	4	3	6	2	5	0	2	9
ENSMUSG00000022151.17	78	212	65	99	225	43	91	147
ENSMUSG00000039942.16	104	179	122	65	369	37	123	188
ENSMUSG00000084024.2	5	2	2	2	2	1	0	1
ENSMUSG00000126558.1	8	16	23	0	7	1	3	10
ENSMUSG00000115748.2	2	3	3	1	0	0	0	5
ENSMUSG00000114998.2	0	2	8	1	0	1	3	4
ENSMUSG00000114992.2	0	4	0	0	3	0	1	4
ENSMUSG00000135431.1	1	0	16	2	0	2	0	6
ENSMUSG00000115116.2	6	9	15	10	30	3	4	5
ENSMUSG00000127365.1	2	4	5	0	0	0	0	6
ENSMUSG00000121619.2	16	18	29	6	14	3	8	30
ENSMUSG00000124486.1	3	0	1	0	5	0	1	6
ENSMUSG00000110018.4	0	2	0	0	0	0	0	2
ENSMUSG00000131913.1	0	0	0	0	0	0	0	2
ENSMUSG00000115185.2	0	1	0	0	0	0	0	0
ENSMUSG00000132368.1	9	0	5	0	0	0	0	2
ENSMUSG00000125227.1	0	0	0	2	3	0	1	9
ENSMUSG00000125268.1	0	6	13	3	0	0	1	2
ENSMUSG00002076871.1	0	0	0	0	0	1	0	4
ENSMUSG00000115106.2	14	3	14	0	7	0	4	15
ENSMUSG00000132337.1	5	6	17	3	5	1	5	16
ENSMUSG00000115342.2	1	3	8	2	0	0	2	3
ENSMUSG00000142033.1	12	4	43	3	6	2	5	5
ENSMUSG00000115093.2	1	8	5	4	0	0	5	5
ENSMUSG00000118903.1	1	5	0	0	0	0	0	1
ENSMUSG00000137569.1	0	0	2	0	0	1	0	8
ENSMUSG00000135072.1	9	14	33	4	2	1	4	27
ENSMUSG00000135109.1	2	0	4	0	0	0	0	2
ENSMUSG00000022150.17	225	462	361	227	450	98	350	374
ENSMUSG00000089771.3	7	5	18	6	3	0	3	21
ENSMUSG00000139781.1	2	0	2	0	0	0	2	1
ENSMUSG00000115132.2	2	0	0	0	0	0	1	0
ENSMUSG00000022149.19	17	8	15	3	5	1	13	32
ENSMUSG00002076063.1	1	1	0	0	0	0	0	1
ENSMUSG00000022148.17	270	340	176	171	940	39	161	312
ENSMUSG00000123040.1	0	1	0	0	0	0	0	5
ENSMUSG00000122959.1	11	6	8	2	7	0	0	8
ENSMUSG00000123081.1	3	3	1	2	4	0	1	8
ENSMUSG00000123003.1	0	0	0	0	3	0	0	3
ENSMUSG00000089647.4	63	56	37	29	131	14	32	75
ENSMUSG00000067547.7	2	3	5	3	9	3	6	4
ENSMUSG00000122916.1	4	7	13	3	25	0	6	14
ENSMUSG00000123116.1	44	32	19	17	100	2	10	22
ENSMUSG00000050310.10	289	428	343	220	531	81	229	441
ENSMUSG00000135561.1	13	18	18	6	12	2	10	27
ENSMUSG00000135596.1	4	6	1	1	1	1	1	3
ENSMUSG00000022146.13	91	297	169	120	364	37	98	206
ENSMUSG00000133104.1	5	2	2	5	5	0	2	4
ENSMUSG00000142182.1	6	0	8	0	6	0	0	10
ENSMUSG00000104334.2	3	3	5	0	0	0	6	5
ENSMUSG00000142144.1	0	1	5	1	0	0	0	3
ENSMUSG00000125417.1	0	1	0	0	0	0	2	2
ENSMUSG00000125885.1	0	6	1	0	0	0	0	8
ENSMUSG00000054263.13	1160	3991	2339	2959	3251	877	2255	2914
ENSMUSG00000125973.1	4	11	10	18	2	4	8	5
ENSMUSG00000125941.1	11	12	13	1	5	3	11	18
ENSMUSG00000130273.1	6	2	1	3	0	2	4	0
ENSMUSG00000042961.14	42	72	32	4	27	5	30	46
ENSMUSG00000143361.1	0	0	0	0	0	0	0	1
ENSMUSG00000089966.2	3	4	15	5	4	1	1	10
ENSMUSG00000090199.2	14	1	10	5	9	2	6	18
ENSMUSG00000142519.1	11	2	7	10	4	2	0	11
ENSMUSG00000142403.1	7	4	14	10	1	1	6	10
ENSMUSG00000142480.1	4	9	11	9	2	0	5	6
ENSMUSG00000142441.1	4	10	7	2	3	2	2	18
ENSMUSG00000115033.2	2	0	0	1	0	0	0	2
ENSMUSG00000103142.2	1	0	0	0	1	0	0	0
ENSMUSG00000127774.1	2	5	2	0	2	0	3	4
ENSMUSG00000127729.1	2	1	5	1	0	0	0	7
ENSMUSG00000115497.2	0	1	3	1	3	0	0	2
ENSMUSG00000115765.2	4	0	4	1	3	1	0	0
ENSMUSG00000140528.1	3	0	0	0	0	0	0	0
ENSMUSG00000122081.1	0	0	0	2	4	0	0	1
ENSMUSG00000138191.1	0	0	0	3	0	0	0	0
ENSMUSG00000022144.5	11	3	6	5	14	3	3	11
ENSMUSG00000039828.8	65	156	66	88	156	21	55	110
ENSMUSG00000116090.2	5	10	1	4	8	1	8	11
ENSMUSG00002076238.1	0	0	0	0	0	0	0	0
ENSMUSG00000141395.1	4	0	2	0	2	0	0	3
ENSMUSG00000141358.1	0	3	2	0	0	0	1	1
ENSMUSG00000022142.9	177	202	216	174	451	50	215	308
ENSMUSG00000039801.8	77	123	134	108	133	36	107	173
ENSMUSG00000143982.1	0	0	0	0	0	0	0	0
ENSMUSG00000064566.3	1	0	0	0	0	0	0	0
ENSMUSG00000134131.1	0	2	2	0	4	0	0	4
ENSMUSG00000137728.1	0	0	0	0	2	0	0	0
ENSMUSG00000022141.8	478	786	615	491	1116	146	536	693
ENSMUSG00000143652.1	17	12	25	34	43	4	29	26
ENSMUSG00000115640.2	0	0	7	0	0	0	0	0
ENSMUSG00000115591.3	7	16	8	14	8	0	2	8
ENSMUSG00000115480.3	10	9	14	7	9	1	7	11
ENSMUSG00000095663.3	11	7	16	1	9	1	6	21
ENSMUSG00000078850.2	0	0	0	0	0	0	0	0
ENSMUSG00000115577.2	0	0	0	0	0	0	0	0
ENSMUSG00000131954.1	0	0	0	0	0	0	0	5
ENSMUSG00000005360.15	112	193	100	44	526	13	65	128
ENSMUSG00000103047.2	4	4	10	0	25	1	2	13
ENSMUSG00000125894.1	5	8	19	1	8	1	0	9
ENSMUSG00000125931.1	0	0	1	0	0	0	0	1
ENSMUSG00000107028.2	1	1	7	0	2	3	2	10
ENSMUSG00000098190.2	3	0	2	2	1	0	0	3
ENSMUSG00000048424.19	43	86	84	86	44	34	111	112
ENSMUSG00000132699.1	2	9	4	2	1	0	0	5
ENSMUSG00000132778.1	4	2	6	2	4	1	3	4
ENSMUSG00000022253.18	251	539	260	231	1129	88	340	503
ENSMUSG00000128259.1	0	0	5	0	2	0	2	1
ENSMUSG00000054115.13	95	212	152	112	478	52	156	233
ENSMUSG00000039704.9	62	83	101	48	156	28	63	127
ENSMUSG00000115409.2	2	2	21	6	5	4	7	26
ENSMUSG00000072664.12	13	9	15	1	6	0	0	17
ENSMUSG00000049152.12	15	37	25	9	7	8	6	39
ENSMUSG00000120282.2	0	0	3	0	0	1	0	8
ENSMUSG00000115147.2	6	1	17	2	0	0	1	2
ENSMUSG00000133198.1	1	6	3	2	0	0	1	5
ENSMUSG00000039676.5	3	9	12	6	3	3	4	15
ENSMUSG00000118411.2	0	1	0	0	0	0	0	4
ENSMUSG00000003882.6	61	169	100	116	200	19	99	140
ENSMUSG00000122282.1	5	2	2	0	0	0	1	2
ENSMUSG00000072663.13	63	62	145	21	68	12	44	105
ENSMUSG00000142596.1	2	1	1	0	0	0	1	4
ENSMUSG00000120185.2	11	2	31	3	2	0	2	20
ENSMUSG00002075823.1	5	2	3	2	1	0	1	10
ENSMUSG00000130629.1	7	0	9	1	1	0	4	20
ENSMUSG00000005268.21	114	94	141	18	45	3	38	133
ENSMUSG00000130672.1	1	1	1	0	0	0	1	1
ENSMUSG00000094814.2	0	0	0	0	0	0	0	0
ENSMUSG00000140814.1	6	1	9	4	3	0	1	8
ENSMUSG00000089678.9	19	16	43	13	5	1	1	30
ENSMUSG00000044224.17	81	158	55	69	198	28	96	136
ENSMUSG00000135447.1	3	0	0	0	0	0	0	2
ENSMUSG00000022247.13	83	219	112	92	405	33	112	160
ENSMUSG00000022248.15	76	102	89	92	168	22	77	145
ENSMUSG00000022249.15	10	13	17	4	11	6	11	35
ENSMUSG00000091615.3	3	5	18	1	2	1	1	3
ENSMUSG00000133669.1	0	0	0	0	0	0	0	0
ENSMUSG00000052482.7	7	2	4	7	4	0	6	9
ENSMUSG00000022246.15	188	562	418	373	504	145	388	331
ENSMUSG00000115667.2	10	22	43	24	31	4	21	24
ENSMUSG00000096971.5	31	23	38	31	21	5	12	30
ENSMUSG00000123406.1	2	4	1	0	3	0	0	1
ENSMUSG00000115151.3	8	9	16	3	4	1	5	11
ENSMUSG00000139441.1	0	0	0	0	0	0	1	1
ENSMUSG00000134626.1	1	0	0	0	0	0	0	0
ENSMUSG00000139810.1	6	2	8	0	3	0	9	18
ENSMUSG00000115042.2	4	0	6	0	1	0	1	4
ENSMUSG00000115285.2	2	1	0	1	0	0	1	8
